term_id,term,baseline_cluster_id,method,evidence
term_a146bfc278cbd135f7f6,Environmental tax revenues as share of total taxes,cluster_aebec1c240d1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b1535a0aafe67779ced3,EOL-RIR,cluster_c319eca3855a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2fedc8c1e791b8379318,Equidae,cluster_9d1e5422150a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30ca8310bd2afd41d59b,Erosion,cluster_b1e84f16286c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41673f8dad2f41cff734,ESRF,cluster_85e329f68c2c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dbe95b70026be0587497,Estimated average age of young persons leaving the parental household,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f60589cd705ad334465d,Estimated soil loss by water erosion by land cover type,cluster_b1e84f16286c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d26c0402843971cb5cca,"Estimated trends in fish stock biomass, by fishing areas",cluster_9ad8e70f0958,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9ce9d829b4d5d2e04ef2,"Estimated trends in fishing pressure, by fishing area",cluster_9ad8e70f0958,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_99ff0a696e1e5aad2b4b,estimates,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_54248950df61dd90fd0f,EU and euro area aggregates,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4661fc03dc02d76484bb,EU financing to developing countries by financing source,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6acccd46b2bf96dad600,EU index of occupational diseases (=100),cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a93ce984b251e729a7f9,EU index of occupational diseases (=100) - experimental statistics,cluster_a18b2ece4768,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_08d22779a01a142754b3,"EU level - gross weight of goods handled in main ports, by direction",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d14db3a2c2f3c525b0c3,"EU level - gross weight of goods handled in main ports, by type of cargo",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41375c15576ec88627a5,"EU level - gross weight of goods handled in main ports, by type of traffic",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e58b879791ef6cce62d1,"EU level - gross weight of goods handled in main ports, by various types of partner geographical areas",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_171d4fc7f2aa33d4ff35,EU self-sufficiency for raw materials,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e25cab2198754b5a25c9,EU2030 target,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_97d26f2927391b8f68d9,EU27 (from),cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20ce7d11c82735bfa711,Euro area business climate indicator,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_70f85e0eeb654073863f,Euro area business climate indicator - monthly data,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_efddb77e7bad9e23deb0,"Euro yield curve by maturity (1, 5 and 10 years)",cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0259ded43f040d6f181f,Euro yield curves,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8cedd9d81b6f75b785c8,Euro yield curves - annual data,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aea496cf6c168704c7c1,Euro/national currency exchange rates,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_577773e63569009ae3c1,Ever-partnered women who have experienced violence by an intimate partner and consequences of violence,cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5b39c6a9f8dfb54cf993,"Ever-partnered women who have experienced violence by an intimate partner, by age group",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_09e1aee2eae3f6f961d2,"Ever-partnered women who have experienced violence by an intimate partner, by country of birth",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20384dca48db1565ec5b,"Ever-partnered women who have experienced violence by an intimate partner, by degree of urbanisation",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1cb88e567ec7d81debfa,"Ever-partnered women who have experienced violence by an intimate partner, by level of disability (activity limitation)",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_663ded70dfb903a65360,"Ever-partnered women who have experienced violence by an intimate partner, by level of education",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_15bd913e2378f556426c,"Ever-partnered women who have experienced violence by an intimate partner, by occurrence of the last episode",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dcb7ab7467d8e379ecd6,"Ever-partnered women who have experienced violence by an intimate partner, by person/support service to whom violence was reported",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2f3f8461727aae36f222,"Ever-partnered women who have experienced violence by an intimate partner, by type and frequency of violence",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_929499be90930e48c639,"Ever-partnered women who have experienced violence by an intimate partner, by type of violence",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dd2a77cf005d0fa7a876,"Ever-working women who have experienced sexual harassment at work, by age group",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_45ff40083bc2f9e4b0aa,"Ever-working women who have experienced sexual harassment at work, by frequency",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_afbbf45537dcbf2ce162,"Ever-working women who have experienced sexual harassment at work, by occurrence of the last episode",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9ad401d4f5cd17647d43,"Ever-working women who have experienced sexual harassment at work, by person/support service to whom violence was reported during last year",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dbd9b9a9d505b8a9256d,"Ever-working women who have experienced sexual harassment at work, by type of male perpetrator",cluster_5415bed44bb1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b88db311b8cabc5a552e,Excess mortality by month,cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cbcfe9621a875de86548,Exchange rates,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dee113a071f8854cacb9,excluding cruises,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f3cb84d375bcc581e819,excluding other social benefits,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8dc2f79309b7cf751c98,Expected school years of pupils and students by education level,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9c16d79cea97b0714de5,Expenditure on education in constant prices,cluster_b340518385d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b1fb19c84fd17e2fd413,Expenditure on public educational institutions,cluster_b340518385d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bf772c90f95cd422ec1d,Expenditure on public educational institutions - as % of total or current expenditure,cluster_b340518385d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_27f5a1f9c59e1b87dc68,Expenditure on road transport vehicles and road infrastructure,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_46da92b563b9ffdccb55,Expenditure on rolling stock and railway infrastructure,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6e80a6ca3ae0ebf52856,Expenditure on social protection by type,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a87ced2df78c51659769,Expenditure on social protection per inhabitant at constant prices,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30dd549a4d0eb8151b25,Expenditure on social protection per inhabitant in PPS,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0121d15f00fd5074d0bf,Expenditure on waterway transport infrastructure and freight vessels,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_32e825912e81629cb80a,Export market shares,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_af5ebaf62e30c3d40ae6,Export market shares - 3 years % change,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dd3a04d0f30df7d40dc3,Export market shares by items - % of world total,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0a3c3a7ea43e76fbcad4,Export market shares by items - 1 year % change,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0e94af3dd70bbfc5fd9e,Export market shares in volume,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9780865bfc7b9eafac5b,Export market shares in volume - HIDDEN DAT,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_069613e0c66a7729abbd,Export to import ratio,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ba93f11393d1564c6442,Exports of goods - chemicals and related products,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a01a0cf49b9ca6957980,"Exports of goods - food, drinks and tobacco",cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_af395f1610bfa9afa413,Exports of goods - machinery and transport equipment,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2d343edae94071bef3d4,"Exports of goods - mineral fuels, lubricants and related materials",cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5dcf9c4b56526f1ffe96,Exports of goods - other manufactured products,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_67576ea86f20f60a9097,Exports of goods - raw materials,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57891e3537b4fdb3b481,Exports of goods - total,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_233266d63f959636da6c,Exports of goods and services in % of GDP,cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_42b846a720bbfb4c74b3,"Exports of high technology products as a share of total exports (from, SITC Rev. 4)",cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aa4fea535884833418db,"Exports of high technology products as a share of total exports, SITC Rev. 4",cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7c9321b7c0768279ad98,"Exports of high technology products as a share of total exports, SITC Rev. 4 - %",cluster_c574624eef1e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1f25a63997bb6cfec3ea,Exposure of VET graduates to work-based learning,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f98c68c67133ddf86700,"External balance of goods and services, current prices",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_28782b7e700259236516,"Extra-EU27 (from) trade, by Member State, total product",cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e92deda679ad6385c6a8,"Extra-EU27 (from) trade, by product group",cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_14386b3ddec025af28c1,Family nuclei by number of children,cluster_7cb8d66f9985,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_40ec8e05d104aeb12074,Farm labour force,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_11ffd6117dbaf664819a,Farm land use,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b2655b9ea33c07fcf968,Fat contents and protein contents (cow's milk),cluster_a4e32d5cd14f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9019e932b45d36527032,Fat contents and protein contents (cow's milk) - annual data,cluster_a4e32d5cd14f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_830c6e5501248c7daf5c,"Fatal accidents at work per 100 000 workers, by sex",cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
