term_id,term,baseline_cluster_id,method,evidence
term_50f94c05b5d9dc7514ce,disparities in long-term unemployment rates (NUTS level 2,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_24aead9fa518692a097c,disposable income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4c7e35d1efbd7315d86c,Distribution of digital platform workers (at least one hour in the last month) by price setting,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0a5f811862a59c07d79f,Distribution of digital platform workers (at least one hour in the last month) by price setting - experimental statistics,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d0cf9392077626f22315,Distribution of digital platform workers (at least one hour in the last month) by share of platform income in their earnings,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_caa6309ffcec0ffa87e1,Distribution of digital platform workers (at least one hour in the last month) by share of platform income in their earnings - experimental statistics,cluster_d80ae2c2c145,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c4b71bc9e0fa01456a18,Distribution of population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8bf01e7fa92fdc0da781,Distribution of population by,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_55e9c5cba9070a4e091d,Distribution of population by household,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eab582259d286e7cd986,Distribution of population by household types,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_69b8ccfc730b1e5b13f7,Distribution of population by household types - EU-SILC,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_892ca2920961f51b7d30,Distribution of population by household types - EU-SILC survey,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ecc8bc2552e5ce0fdac7,domestic expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f7014ddc60efcf666103,domestic expenditure on,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_036492a824ca2ca10b2f,domestic expenditure on R,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c2312b2078b266f120b6,domestic expenditure on R&D,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_de780af71483fe13f570,domestic expenditure on R&D (GERD,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_332b79c74fe285aa7c9b,domestic expenditure on R&D (GERD) - ENP-East,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fa916bd85d00ac395db1,domestic expenditure on research,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3e55abaff9c1b8bfd7d,domestic expenditure on research and,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_126a1b01dd80637a9820,domestic expenditure on research and development,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9dacc827fce8755a4cf6,domestic expenditure on research and development (R,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_518af28d5f72be7491ab,Domestic industrial production,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a02350e405bed2223e78,Domestic industrial production price,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_51ed3941228748ad9c32,Domestic industrial production price index,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ad867ac6af6ba478b75b,Domestic industrial production price index - ENP-East,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5717f6e639f4b12f4341,Domestic industrial production price index - ENP-East countries,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_43069e9ece20a415d58a,"domestic perpetrator, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_24916e7dbdf0a43895a0,Domestic producer prices - capital,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1cffd66b8825402d8cd6,Domestic producer prices - capital goods,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bfdf174c0141cf130056,Domestic producer prices - consumer,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c2d0179c7cd68ff9bdc4,Domestic producer prices - consumer durables,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3259c0a506408ea96d9,Domestic producer prices - consumer non-durables,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ebb8bef4d41b8ff4cc33,Domestic producer prices - energy,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4c8b2580f83438491d0f,Domestic producer prices - intermediate,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9dbbcc4f8da2f29988f9,Domestic producer prices - manufacturing,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2072c0522c89759f5493,Domestic producer prices - total,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7ba0bd238424535c85cc,Domestic producer prices - total industry,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2d923d4d67a086f99327,Domestic producer prices - total industry (excluding,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_69327073f7813ae25062,Domestic producer prices - total industry (excluding construction,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2a0305468dfa4b8a1343,Domestic producer prices - total industry (excluding construction),cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1b96528f406ce1224c34,domestic product at market prices,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_485e0bd5c2ec92a1596c,domestic product at market prices - ENP-East,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_afe4ed1decb83f954feb,domestic product at market prices - ENP-East countries,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eac0c1540ef03089e1d8,domestic product at market prices - ENP-South,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cb86616ce8a96c3e469a,domestic product at market prices - ENP-South countries,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f090b674238862d7a601,domestic product at market prices by,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_603534810237ab32035d,domestic product at market prices by expenditure,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e3278d054e57e82e4e3,domestic product at market prices by expenditure - ENP-East,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_616423229663b7408486,domestic product at market prices by expenditure - ENP-South,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2aa0a614209a30fbe681,"domestic product, current prices",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0fa0b917179e24b0ae18,Dry pulses and protein crops for the production,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7850094491fdcb8c4867,"Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses) by area, production and humidity",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_94ee3913b0ab400d07d5,dwellings by degree of urbanisation - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_54575ea6ddf4b94a3e34,dwellings by tenure status - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f47a4e77ea4dee048203,education - as % of the total population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d94ee78f02fbb7b1ca22,education - as % of the total population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c8251b50de31ec97dee7,education - as % of the total population of post-compulsory,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2a38d7e84cbf57af3580,education - as % of total active population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_acbc289e147f4844e89e,education in constant prices,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_86e2a804402da4e30410,education level - as % of total public expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8f05e32ff0bda8f107f5,educational attainment level (population,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_059abd032e86c294740b,educational attainment level (population aged,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_68199304db80ea4a64f2,educational institutions - as % of total or current expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5fec9dc4211a8d76d0c6,Effect of social transfers on income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_014a32887a90a0812a7d,Effect of social transfers on income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b948c85dea4a3f30a017,Effect of social transfers on income quintile share,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0bc9d7812026d642cd23,Effect of social transfers on income quintile share ratio S80/S20,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_96c53a211a12237449dc,Effect of taxes and social transfers on income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b497e3e11540fe74180e,Effect of taxes on income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_86c8dceaae592f8c55bf,Effect of taxes on income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_08f5fbbca3f0e4fa333c,Effect of taxes on income quintile share,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7da718a99d57bf16778a,Effect of taxes on income quintile share ratio,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5a81cbeed5828801de9a,Effect of taxes on income quintile share ratio S80/S20,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30ff965105ebb3ac9650,emissions from production,cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_700745de6ece028d0ad8,emissions from production activities,cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_79585f5cefb40c0d93d2,employed in goods road transport enterprises by employment,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_33750ee4fd39e39a099d,Employed persons exposed to employment-related,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_68610611fdd0df73fe52,Employed persons exposed to employment-related physical,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41d0b9000d96bbc17a22,"Employed persons exposed to employment-related physical, psychological",cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9bbf76d7b8767f8df47e,"Employed persons exposed to employment-related physical, psychological or",cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_25afea5a7addd2535b88,"Employed persons exposed to employment-related physical, psychological or sexual violence in the last 12 months by sex and age",cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8ea013c292910f2529ed,employees (excluding apprentices) by employment,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3576df44407edac45f62,employees (excluding apprentices) by employment contract,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ca743b9337ba4d9b8d54,Employment,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_11c4a9e34883bb93a6d2,Employment and economic,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_374c245285dd33edf19f,Employment and economic activity,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3975fde3be8673d043a1,Employment and economic activity branches,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b5d071d9bc5b609ac5e4,Employment and employment,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bba35e79e1adeb1d7a66,Employment and employment rates,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9393c37dd7b3ab08b69d,Employment and employment rates (aged,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7f9537ecc058b673caf6,Employment and employment rates (aged 20-64,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2c7c71271d2c173ad16f,Employment and employment rates (aged 20-64) by,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_795d9ad98feaa090e492,Employment and employment rates (aged 20-64) by sex - ENP-East countries,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7409f7a2a9ce93758f4d,employment by age,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1e6139a25f8f432fdb40,employment by age group,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e223aa413b6befb2a812,employment by age group - ENP-South,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3fedc7390c1b3d146ecd,employment by age group - ENP-South countries,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_353a2a6e92a14f02a173,Employment by professional,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
